county,year,month,date,month_label,month_index,county_index,deaths,deaths_per_capita,population_year_used,population,log_rate
Hocking,2018,9,2018-09-01,2018_9,140,36,0.0,0.0,2018,28272.0,0.0
Hocking,2018,10,2018-10-01,2018_10,141,36,1.0,3.5370684776457274e-05,2018,28272.0,1.5122810937232554
Hocking,2018,11,2018-11-01,2018_11,142,36,0.0,0.0,2018,28272.0,0.0
Hocking,2018,12,2018-12-01,2018_12,143,36,1.0,3.5370684776457274e-05,2018,28272.0,1.5122810937232554
Hocking,2019,1,2019-01-01,2019_1,144,36,1.0,3.552397868561279e-05,2019,28150.0,1.5156540982243807
Hocking,2019,2,2019-02-01,2019_2,145,36,0.0,0.0,2019,28150.0,0.0
Hocking,2019,3,2019-03-01,2019_3,146,36,0.0,0.0,2019,28150.0,0.0
Hocking,2019,4,2019-04-01,2019_4,147,36,0.0,0.0,2019,28150.0,0.0
Hocking,2019,5,2019-05-01,2019_5,148,36,0.0,0.0,2019,28150.0,0.0
Hocking,2019,6,2019-06-01,2019_6,149,36,0.0,0.0,2019,28150.0,0.0
Hocking,2019,7,2019-07-01,2019_7,150,36,1.0,3.552397868561279e-05,2019,28150.0,1.5156540982243807
Hocking,2019,8,2019-08-01,2019_8,151,36,0.0,0.0,2019,28150.0,0.0
Hocking,2019,9,2019-09-01,2019_9,152,36,1.0,3.552397868561279e-05,2019,28150.0,1.5156540982243807
Hocking,2019,10,2019-10-01,2019_10,153,36,1.0,3.552397868561279e-05,2019,28150.0,1.5156540982243807
Hocking,2019,11,2019-11-01,2019_11,154,36,1.0,3.552397868561279e-05,2019,28150.0,1.5156540982243807
Hocking,2019,12,2019-12-01,2019_12,155,36,0.0,0.0,2019,28150.0,0.0
Hocking,2020,1,2020-01-01,2020_1,156,36,0.0,0.0,2020,28040.0,0.0
Hocking,2020,2,2020-02-01,2020_2,157,36,0.0,0.0,2020,28040.0,0.0
Hocking,2020,3,2020-03-01,2020_3,158,36,0.0,0.0,2020,28040.0,0.0
Hocking,2020,4,2020-04-01,2020_4,159,36,1.0,3.566333808844508e-05,2020,28040.0,1.518710652935273
Hocking,2020,5,2020-05-01,2020_5,160,36,1.0,3.566333808844508e-05,2020,28040.0,1.518710652935273
Hocking,2020,6,2020-06-01,2020_6,161,36,0.0,0.0,2020,28040.0,0.0
Hocking,2020,7,2020-07-01,2020_7,162,36,0.0,0.0,2020,28040.0,0.0
Hocking,2020,8,2020-08-01,2020_8,163,36,0.0,0.0,2020,28040.0,0.0
Hocking,2020,9,2020-09-01,2020_9,164,36,0.0,0.0,2020,28040.0,0.0
Hocking,2020,10,2020-10-01,2020_10,165,36,1.0,3.566333808844508e-05,2020,28040.0,1.518710652935273
Hocking,2020,11,2020-11-01,2020_11,166,36,2.0,7.132667617689016e-05,2020,28040.0,2.095888989996992
Hocking,2020,12,2020-12-01,2020_12,167,36,0.0,0.0,2020,28040.0,0.0
Hocking,2021,1,2021-01-01,2021_1,168,36,3.0,0.0001067577666275,2021,28101.0,2.4575163249183833
Hocking,2021,2,2021-02-01,2021_2,169,36,2.0,7.11718444183481e-05,2021,28101.0,2.093983350427716
Hocking,2021,3,2021-03-01,2021_3,170,36,1.0,3.558592220917405e-05,2021,28101.0,1.5170138523783645
Hocking,2021,4,2021-04-01,2021_4,171,36,1.0,3.558592220917405e-05,2021,28101.0,1.5170138523783645
Hocking,2021,5,2021-05-01,2021_5,172,36,2.0,7.11718444183481e-05,2021,28101.0,2.093983350427716
Hocking,2021,6,2021-06-01,2021_6,173,36,1.0,3.558592220917405e-05,2021,28101.0,1.5170138523783645
Hocking,2021,7,2021-07-01,2021_7,174,36,1.0,3.558592220917405e-05,2021,28101.0,1.5170138523783645
Hocking,2021,8,2021-08-01,2021_8,175,36,3.0,0.0001067577666275,2021,28101.0,2.4575163249183833
Hocking,2021,9,2021-09-01,2021_9,176,36,0.0,0.0,2021,28101.0,0.0
Hocking,2021,10,2021-10-01,2021_10,177,36,3.0,0.0001067577666275,2021,28101.0,2.4575163249183833
Hocking,2021,11,2021-11-01,2021_11,178,36,1.0,3.558592220917405e-05,2021,28101.0,1.5170138523783645
Hocking,2021,12,2021-12-01,2021_12,179,36,2.0,7.11718444183481e-05,2021,28101.0,2.093983350427716
Hocking,2022,1,2022-01-01,2022_1,180,36,0.0,0.0,2022,27818.0,0.0
Hocking,2022,2,2022-02-01,2022_2,181,36,2.0,7.189589474441009e-05,2022,27818.0,2.1028637713877893
Hocking,2022,3,2022-03-01,2022_3,182,36,3.0,0.0001078438421166,2022,27818.0,2.466775283148501
Hocking,2022,4,2022-04-01,2022_4,183,36,2.0,7.189589474441009e-05,2022,27818.0,2.1028637713877893
Hocking,2022,5,2022-05-01,2022_5,184,36,1.0,3.5947947372205044e-05,2022,27818.0,1.5249240839111828
Hocking,2022,6,2022-06-01,2022_6,185,36,3.0,0.0001078438421166,2022,27818.0,2.466775283148501
Hocking,2022,7,2022-07-01,2022_7,186,36,4.0,0.0001437917894888,2022,27818.0,2.733014578314402
Hocking,2022,8,2022-08-01,2022_8,187,36,2.0,7.189589474441009e-05,2022,27818.0,2.1028637713877893
Hocking,2022,9,2022-09-01,2022_9,188,36,1.0,3.5947947372205044e-05,2022,27818.0,1.5249240839111828
Hocking,2022,10,2022-10-01,2022_10,189,36,0.0,0.0,2022,27818.0,0.0
Hocking,2022,11,2022-11-01,2022_11,190,36,1.0,3.5947947372205044e-05,2022,27818.0,1.5249240839111828
Hocking,2022,12,2022-12-01,2022_12,191,36,0.0,0.0,2022,27818.0,0.0
Hocking,2023,1,2023-01-01,2023_1,192,36,0.0,0.0,2023,27540.0,0.0
Hocking,2023,2,2023-02-01,2023_2,193,36,0.0,0.0,2023,27540.0,0.0
Hocking,2023,3,2023-03-01,2023_3,194,36,0.0,0.0,2023,27540.0,0.0
Hocking,2023,4,2023-04-01,2023_4,195,36,0.0,0.0,2023,27540.0,0.0
Hocking,2023,5,2023-05-01,2023_5,196,36,0.0,0.0,2023,27540.0,0.0
Hocking,2023,6,2023-06-01,2023_6,197,36,2.0,7.262164124909223e-05,2023,27540.0,2.1116865538110616
Hocking,2023,7,2023-07-01,2023_7,198,36,0.0,0.0,2023,27540.0,0.0
Hocking,2023,8,2023-08-01,2023_8,199,36,0.0,0.0,2023,27540.0,0.0
Hocking,2023,9,2023-09-01,2023_9,200,36,0.0,0.0,2023,27540.0,0.0
Hocking,2023,10,2023-10-01,2023_10,201,36,0.0,0.0,2023,27540.0,0.0
Hocking,2023,11,2023-11-01,2023_11,202,36,1.0,3.631082062454611e-05,2023,27540.0,1.5327905475866166
Hocking,2023,12,2023-12-01,2023_12,203,36,0.0,0.0,2023,27540.0,0.0
Hocking,2024,1,2024-01-01,2024_1,204,36,0.0,0.0,2023,27540.0,0.0
Hocking,2024,2,2024-02-01,2024_2,205,36,0.0,0.0,2023,27540.0,0.0
Hocking,2024,3,2024-03-01,2024_3,206,36,0.0,0.0,2023,27540.0,0.0
Hocking,2024,4,2024-04-01,2024_4,207,36,2.0,7.262164124909223e-05,2023,27540.0,2.1116865538110616
Hocking,2024,5,2024-05-01,2024_5,208,36,0.0,0.0,2023,27540.0,0.0
Hocking,2024,6,2024-06-01,2024_6,209,36,0.0,0.0,2023,27540.0,0.0
Hocking,2024,7,2024-07-01,2024_7,210,36,0.0,0.0,2023,27540.0,0.0
Hocking,2024,8,2024-08-01,2024_8,211,36,0.0,0.0,2023,27540.0,0.0
Hocking,2024,9,2024-09-01,2024_9,212,36,0.0,0.0,2023,27540.0,0.0
Holmes,2007,1,2007-01-01,2007_1,0,37,0.0,0.0,2007,41826.0,0.0
Holmes,2007,2,2007-02-01,2007_2,1,37,1.0,2.390857361449816e-05,2007,41826.0,1.22108279839852
Holmes,2007,3,2007-03-01,2007_3,2,37,0.0,0.0,2007,41826.0,0.0
Holmes,2007,4,2007-04-01,2007_4,3,37,0.0,0.0,2007,41826.0,0.0
Holmes,2007,5,2007-05-01,2007_5,4,37,0.0,0.0,2007,41826.0,0.0
Holmes,2007,6,2007-06-01,2007_6,5,37,0.0,0.0,2007,41826.0,0.0
Holmes,2007,7,2007-07-01,2007_7,6,37,0.0,0.0,2007,41826.0,0.0
Holmes,2007,8,2007-08-01,2007_8,7,37,0.0,0.0,2007,41826.0,0.0
Holmes,2007,9,2007-09-01,2007_9,8,37,0.0,0.0,2007,41826.0,0.0
Holmes,2007,10,2007-10-01,2007_10,9,37,2.0,4.781714722899632e-05,2007,41826.0,1.7547003035494952
Holmes,2007,11,2007-11-01,2007_11,10,37,0.0,0.0,2007,41826.0,0.0
Holmes,2007,12,2007-12-01,2007_12,11,37,0.0,0.0,2007,41826.0,0.0
Holmes,2008,1,2008-01-01,2008_1,12,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,2,2008-02-01,2008_2,13,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,3,2008-03-01,2008_3,14,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,4,2008-04-01,2008_4,15,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,5,2008-05-01,2008_5,16,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,6,2008-06-01,2008_6,17,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,7,2008-07-01,2008_7,18,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,8,2008-08-01,2008_8,19,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,9,2008-09-01,2008_9,20,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,10,2008-10-01,2008_10,21,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,11,2008-11-01,2008_11,22,37,0.0,0.0,2008,42029.0,0.0
Holmes,2008,12,2008-12-01,2008_12,23,37,0.0,0.0,2008,42029.0,0.0
Holmes,2009,1,2009-01-01,2009_1,24,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,2,2009-02-01,2009_2,25,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,3,2009-03-01,2009_3,26,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,4,2009-04-01,2009_4,27,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,5,2009-05-01,2009_5,28,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,6,2009-06-01,2009_6,29,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,7,2009-07-01,2009_7,30,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,8,2009-08-01,2009_8,31,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,9,2009-09-01,2009_9,32,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,10,2009-10-01,2009_10,33,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,11,2009-11-01,2009_11,34,37,0.0,0.0,2009,42275.0,0.0
Holmes,2009,12,2009-12-01,2009_12,35,37,0.0,0.0,2009,42275.0,0.0
Holmes,2010,1,2010-01-01,2010_1,36,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,2,2010-02-01,2010_2,37,37,2.0,4.7085412939071474e-05,2010,42476.0,1.741963525866012
Holmes,2010,3,2010-03-01,2010_3,38,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,4,2010-04-01,2010_4,39,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,5,2010-05-01,2010_5,40,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,6,2010-06-01,2010_6,41,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,7,2010-07-01,2010_7,42,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,8,2010-08-01,2010_8,43,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,9,2010-09-01,2010_9,44,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,10,2010-10-01,2010_10,45,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,11,2010-11-01,2010_11,46,37,0.0,0.0,2010,42476.0,0.0
Holmes,2010,12,2010-12-01,2010_12,47,37,0.0,0.0,2010,42476.0,0.0
Holmes,2011,1,2011-01-01,2011_1,48,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,2,2011-02-01,2011_2,49,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,3,2011-03-01,2011_3,50,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,4,2011-04-01,2011_4,51,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,5,2011-05-01,2011_5,52,37,1.0,2.3352482368875813e-05,2011,42822.0,1.2045471104468752
Holmes,2011,6,2011-06-01,2011_6,53,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,7,2011-07-01,2011_7,54,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,8,2011-08-01,2011_8,55,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,9,2011-09-01,2011_9,56,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,10,2011-10-01,2011_10,57,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,11,2011-11-01,2011_11,58,37,0.0,0.0,2011,42822.0,0.0
Holmes,2011,12,2011-12-01,2011_12,59,37,0.0,0.0,2011,42822.0,0.0
Holmes,2012,1,2012-01-01,2012_1,60,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,2,2012-02-01,2012_2,61,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,3,2012-03-01,2012_3,62,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,4,2012-04-01,2012_4,63,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,5,2012-05-01,2012_5,64,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,6,2012-06-01,2012_6,65,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,7,2012-07-01,2012_7,66,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,8,2012-08-01,2012_8,67,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,9,2012-09-01,2012_9,68,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,10,2012-10-01,2012_10,69,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,11,2012-11-01,2012_11,70,37,0.0,0.0,2012,43179.0,0.0
Holmes,2012,12,2012-12-01,2012_12,71,37,0.0,0.0,2012,43179.0,0.0
Holmes,2013,1,2013-01-01,2013_1,72,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,2,2013-02-01,2013_2,73,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,3,2013-03-01,2013_3,74,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,4,2013-04-01,2013_4,75,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,5,2013-05-01,2013_5,76,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,6,2013-06-01,2013_6,77,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,7,2013-07-01,2013_7,78,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,8,2013-08-01,2013_8,79,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,9,2013-09-01,2013_9,80,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,10,2013-10-01,2013_10,81,37,0.0,0.0,2013,43677.0,0.0
Holmes,2013,11,2013-11-01,2013_11,82,37,2.0,4.579069075257001e-05,2013,43677.0,1.7190219300839298
Holmes,2013,12,2013-12-01,2013_12,83,37,0.0,0.0,2013,43677.0,0.0
Holmes,2014,1,2014-01-01,2014_1,84,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,2,2014-02-01,2014_2,85,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,3,2014-03-01,2014_3,86,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,4,2014-04-01,2014_4,87,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,5,2014-05-01,2014_5,88,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,6,2014-06-01,2014_6,89,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,7,2014-07-01,2014_7,90,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,8,2014-08-01,2014_8,91,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,9,2014-09-01,2014_9,92,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,10,2014-10-01,2014_10,93,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,11,2014-11-01,2014_11,94,37,0.0,0.0,2014,43883.0,0.0
Holmes,2014,12,2014-12-01,2014_12,95,37,0.0,0.0,2014,43883.0,0.0
Holmes,2015,1,2015-01-01,2015_1,96,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,2,2015-02-01,2015_2,97,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,3,2015-03-01,2015_3,98,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,4,2015-04-01,2015_4,99,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,5,2015-05-01,2015_5,100,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,6,2015-06-01,2015_6,101,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,7,2015-07-01,2015_7,102,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,8,2015-08-01,2015_8,103,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,9,2015-09-01,2015_9,104,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,10,2015-10-01,2015_10,105,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,11,2015-11-01,2015_11,106,37,0.0,0.0,2015,43998.0,0.0
Holmes,2015,12,2015-12-01,2015_12,107,37,0.0,0.0,2015,43998.0,0.0
Holmes,2016,1,2016-01-01,2016_1,108,37,0.0,0.0,2016,44001.0,0.0
Holmes,2016,2,2016-02-01,2016_2,109,37,0.0,0.0,2016,44001.0,0.0
Holmes,2016,3,2016-03-01,2016_3,110,37,0.0,0.0,2016,44001.0,0.0
Holmes,2016,4,2016-04-01,2016_4,111,37,2.0,4.5453512420172266e-05,2016,44001.0,1.7129599627127314
Holmes,2016,5,2016-05-01,2016_5,112,37,0.0,0.0,2016,44001.0,0.0
Holmes,2016,6,2016-06-01,2016_6,113,37,1.0,2.2726756210086133e-05,2016,44001.0,1.1856078830636045
Holmes,2016,7,2016-07-01,2016_7,114,37,0.0,0.0,2016,44001.0,0.0
Holmes,2016,8,2016-08-01,2016_8,115,37,0.0,0.0,2016,44001.0,0.0
Holmes,2016,9,2016-09-01,2016_9,116,37,0.0,0.0,2016,44001.0,0.0
Holmes,2016,10,2016-10-01,2016_10,117,37,3.0,6.81802686302584e-05,2016,44001.0,2.0564322034131894
Holmes,2016,11,2016-11-01,2016_11,118,37,0.0,0.0,2016,44001.0,0.0
Holmes,2016,12,2016-12-01,2016_12,119,37,0.0,0.0,2016,44001.0,0.0
Holmes,2017,1,2017-01-01,2017_1,120,37,0.0,0.0,2017,44065.0,0.0
Holmes,2017,2,2017-02-01,2017_2,121,37,0.0,0.0,2017,44065.0,0.0
Holmes,2017,3,2017-03-01,2017_3,122,37,0.0,0.0,2017,44065.0,0.0
Holmes,2017,4,2017-04-01,2017_4,123,37,0.0,0.0,2017,44065.0,0.0
Holmes,2017,5,2017-05-01,2017_5,124,37,0.0,0.0,2017,44065.0,0.0
Holmes,2017,6,2017-06-01,2017_6,125,37,1.0,2.269374787246114e-05,2017,44065.0,1.184598770067948
Holmes,2017,7,2017-07-01,2017_7,126,37,0.0,0.0,2017,44065.0,0.0
Holmes,2017,8,2017-08-01,2017_8,127,37,0.0,0.0,2017,44065.0,0.0
Holmes,2017,9,2017-09-01,2017_9,128,37,2.0,4.538749574492228e-05,2017,44065.0,1.7117687667077681
Holmes,2017,10,2017-10-01,2017_10,129,37,0.0,0.0,2017,44065.0,0.0
Holmes,2017,11,2017-11-01,2017_11,130,37,1.0,2.269374787246114e-05,2017,44065.0,1.184598770067948
Holmes,2017,12,2017-12-01,2017_12,131,37,0.0,0.0,2017,44065.0,0.0
Holmes,2018,1,2018-01-01,2018_1,132,37,0.0,0.0,2018,44151.0,0.0
Holmes,2018,2,2018-02-01,2018_2,133,37,1.0,2.2649543611696225e-05,2018,44151.0,1.1832457844284388
Holmes,2018,3,2018-03-01,2018_3,134,37,1.0,2.2649543611696225e-05,2018,44151.0,1.1832457844284388
Holmes,2018,4,2018-04-01,2018_4,135,37,0.0,0.0,2018,44151.0,0.0
Holmes,2018,5,2018-05-01,2018_5,136,37,0.0,0.0,2018,44151.0,0.0
Holmes,2018,6,2018-06-01,2018_6,137,37,0.0,0.0,2018,44151.0,0.0
Holmes,2018,7,2018-07-01,2018_7,138,37,1.0,2.2649543611696225e-05,2018,44151.0,1.1832457844284388
Holmes,2018,8,2018-08-01,2018_8,139,37,0.0,0.0,2018,44151.0,0.0
Holmes,2018,9,2018-09-01,2018_9,140,37,1.0,2.2649543611696225e-05,2018,44151.0,1.1832457844284388
Holmes,2018,10,2018-10-01,2018_10,141,37,0.0,0.0,2018,44151.0,0.0
Holmes,2018,11,2018-11-01,2018_11,142,37,0.0,0.0,2018,44151.0,0.0
Holmes,2018,12,2018-12-01,2018_12,143,37,1.0,2.2649543611696225e-05,2018,44151.0,1.1832457844284388
Holmes,2019,1,2019-01-01,2019_1,144,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,2,2019-02-01,2019_2,145,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,3,2019-03-01,2019_3,146,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,4,2019-04-01,2019_4,147,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,5,2019-05-01,2019_5,148,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,6,2019-06-01,2019_6,149,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,7,2019-07-01,2019_7,150,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,8,2019-08-01,2019_8,151,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,9,2019-09-01,2019_9,152,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,10,2019-10-01,2019_10,153,37,1.0,2.261369032812465e-05,2019,44221.0,1.1821470559403138
Holmes,2019,11,2019-11-01,2019_11,154,37,0.0,0.0,2019,44221.0,0.0
Holmes,2019,12,2019-12-01,2019_12,155,37,0.0,0.0,2019,44221.0,0.0
Holmes,2020,1,2020-01-01,2020_1,156,37,0.0,0.0,2020,44227.0,0.0
Holmes,2020,2,2020-02-01,2020_2,157,37,0.0,0.0,2020,44227.0,0.0
Holmes,2020,3,2020-03-01,2020_3,158,37,0.0,0.0,2020,44227.0,0.0
Holmes,2020,4,2020-04-01,2020_4,159,37,0.0,0.0,2020,44227.0,0.0
Holmes,2020,5,2020-05-01,2020_5,160,37,1.0,2.261062247043661e-05,2020,44227.0,1.1820529849548584
Holmes,2020,6,2020-06-01,2020_6,161,37,0.0,0.0,2020,44227.0,0.0
Holmes,2020,7,2020-07-01,2020_7,162,37,1.0,2.261062247043661e-05,2020,44227.0,1.1820529849548584
Holmes,2020,8,2020-08-01,2020_8,163,37,0.0,0.0,2020,44227.0,0.0
Holmes,2020,9,2020-09-01,2020_9,164,37,0.0,0.0,2020,44227.0,0.0
Holmes,2020,10,2020-10-01,2020_10,165,37,0.0,0.0,2020,44227.0,0.0
Holmes,2020,11,2020-11-01,2020_11,166,37,1.0,2.261062247043661e-05,2020,44227.0,1.1820529849548584
Holmes,2020,12,2020-12-01,2020_12,167,37,0.0,0.0,2020,44227.0,0.0
Holmes,2021,1,2021-01-01,2021_1,168,37,0.0,0.0,2021,44349.0,0.0
Holmes,2021,2,2021-02-01,2021_2,169,37,0.0,0.0,2021,44349.0,0.0
Holmes,2021,3,2021-03-01,2021_3,170,37,0.0,0.0,2021,44349.0,0.0
Holmes,2021,4,2021-04-01,2021_4,171,37,0.0,0.0,2021,44349.0,0.0
Holmes,2021,5,2021-05-01,2021_5,172,37,0.0,0.0,2021,44349.0,0.0
Holmes,2021,6,2021-06-01,2021_6,173,37,1.0,2.2548422737829488e-05,2021,44349.0,1.1801438178913737
Holmes,2021,7,2021-07-01,2021_7,174,37,0.0,0.0,2021,44349.0,0.0
Holmes,2021,8,2021-08-01,2021_8,175,37,1.0,2.2548422737829488e-05,2021,44349.0,1.1801438178913737
Holmes,2021,9,2021-09-01,2021_9,176,37,0.0,0.0,2021,44349.0,0.0
Holmes,2021,10,2021-10-01,2021_10,177,37,0.0,0.0,2021,44349.0,0.0
Holmes,2021,11,2021-11-01,2021_11,178,37,0.0,0.0,2021,44349.0,0.0
Holmes,2021,12,2021-12-01,2021_12,179,37,0.0,0.0,2021,44349.0,0.0
Holmes,2022,1,2022-01-01,2022_1,180,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,2,2022-02-01,2022_2,181,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,3,2022-03-01,2022_3,182,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,4,2022-04-01,2022_4,183,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,5,2022-05-01,2022_5,184,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,6,2022-06-01,2022_6,185,37,1.0,2.253521126760563e-05,2022,44375.0,1.179737833480478
Holmes,2022,7,2022-07-01,2022_7,186,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,8,2022-08-01,2022_8,187,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,9,2022-09-01,2022_9,188,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,10,2022-10-01,2022_10,189,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,11,2022-11-01,2022_11,190,37,0.0,0.0,2022,44375.0,0.0
Holmes,2022,12,2022-12-01,2022_12,191,37,0.0,0.0,2022,44375.0,0.0
Holmes,2023,1,2023-01-01,2023_1,192,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,2,2023-02-01,2023_2,193,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,3,2023-03-01,2023_3,194,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,4,2023-04-01,2023_4,195,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,5,2023-05-01,2023_5,196,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,6,2023-06-01,2023_6,197,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,7,2023-07-01,2023_7,198,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,8,2023-08-01,2023_8,199,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,9,2023-09-01,2023_9,200,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,10,2023-10-01,2023_10,201,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,11,2023-11-01,2023_11,202,37,0.0,0.0,2023,44386.0,0.0
Holmes,2023,12,2023-12-01,2023_12,203,37,0.0,0.0,2023,44386.0,0.0
Holmes,2024,1,2024-01-01,2024_1,204,37,0.0,0.0,2023,44386.0,0.0
Holmes,2024,2,2024-02-01,2024_2,205,37,0.0,0.0,2023,44386.0,0.0
Holmes,2024,3,2024-03-01,2024_3,206,37,0.0,0.0,2023,44386.0,0.0
Holmes,2024,4,2024-04-01,2024_4,207,37,0.0,0.0,2023,44386.0,0.0
Holmes,2024,5,2024-05-01,2024_5,208,37,0.0,0.0,2023,44386.0,0.0
Holmes,2024,6,2024-06-01,2024_6,209,37,0.0,0.0,2023,44386.0,0.0
Holmes,2024,7,2024-07-01,2024_7,210,37,0.0,0.0,2023,44386.0,0.0
Holmes,2024,8,2024-08-01,2024_8,211,37,0.0,0.0,2023,44386.0,0.0
Holmes,2024,9,2024-09-01,2024_9,212,37,0.0,0.0,2023,44386.0,0.0
Huron,2007,1,2007-01-01,2007_1,0,38,0.0,0.0,2007,60086.0,0.0
Huron,2007,2,2007-02-01,2007_2,1,38,0.0,0.0,2007,60086.0,0.0
