month_index,month_label,year,month,summary_statistic,observed_value,fitted_mean_field_value,bootstrap_mean,bootstrap_sd,ci_2_5,ci_50,ci_97_5
92,2014_9,2014,9,total_persistence_top10,0.0003797186297879576,0.00010325686317224874,0.00037375893835182655,6.56255492787137e-05,0.00025797293806047004,0.0003688603182644991,0.0005146578960087908
93,2014_10,2014,10,total_persistence_top10,0.00038446787053003845,0.00021960912539743373,0.0004994573081597372,9.239564556846664e-05,0.0003402265373101353,0.0004943110183916639,0.0007022990614639025
94,2014_11,2014,11,total_persistence_top10,0.0005406848127463666,0.00017965457234016185,0.00041398630846320705,7.385229008302964e-05,0.0002813986612182016,0.0004070604226687369,0.0005722488165021391
95,2014_12,2014,12,total_persistence_top10,0.00040151318634462315,0.00010086321279059252,0.0004021712262779854,7.187108874911421e-05,0.0002751106942131082,0.000395743739538429,0.0005567705255277043
96,2015_1,2015,1,total_persistence_top10,0.0004696160569823259,0.00014505587623151107,0.00042362908937092767,7.726074926795228e-05,0.00028278551792265406,0.00041851548414769616,0.0005930994349081785
97,2015_2,2015,2,total_persistence_top10,0.00040952535996446947,0.00011455507556365659,0.00040369864562504867,7.088444673336542e-05,0.0002869279043141711,0.00039927611704950177,0.0005611974617217491
98,2015_3,2015,3,total_persistence_top10,0.000345842716961706,0.00015463766174028066,0.00040333062735654126,7.120715088287379e-05,0.0002777770815349535,0.0003992677578231867,0.0005588292902288656
99,2015_4,2015,4,total_persistence_top10,0.0005311086067489203,0.00018796155932700311,0.00044988908453814035,7.450846061209973e-05,0.00032016199959088035,0.0004447080593199429,0.0006078902260816782
100,2015_5,2015,5,total_persistence_top10,0.00038949908222687843,0.0001732374858828472,0.00044688631372538916,8.537431076534979e-05,0.0002979473837420408,0.00044150569632080887,0.0006314340176291733
101,2015_6,2015,6,total_persistence_top10,0.00037875888854055665,0.00012558683780706384,0.00039349026284044936,6.990465838242497e-05,0.00027154528943069213,0.00038963965490653243,0.0005397963984445388
102,2015_7,2015,7,total_persistence_top10,0.00046732456897512784,0.00012506099764030684,0.0004119071343694979,7.504628848865244e-05,0.0002832821148924865,0.0004061523935466518,0.0005777639378178188
103,2015_8,2015,8,total_persistence_top10,0.0005637231740666335,0.00011192871949119014,0.00042896226309423224,7.837291064567859e-05,0.000296070089621379,0.000424170161091309,0.0005974592891838848
104,2015_9,2015,9,total_persistence_top10,0.0004829469048519159,0.000220151503042247,0.0004609609717047484,9.043946324628437e-05,0.00031176168663282116,0.0004528548384694651,0.0006586379996257835
105,2015_10,2015,10,total_persistence_top10,0.00031475232594645284,0.00013753012858630777,0.0004010465352639966,7.041007762767313e-05,0.000279061903296355,0.000396733349693238,0.0005586597933967837
106,2015_11,2015,11,total_persistence_top10,0.0003223749846809369,0.00021019972234133702,0.0004552421253806735,8.287284173827156e-05,0.00031371398966016065,0.0004486606835720259,0.0006320192589239449
107,2015_12,2015,12,total_persistence_top10,0.0005366176992265987,0.00044157377671032844,0.0006819571117384116,0.00012801334670563415,0.00046066302567155667,0.0006732754200373328,0.0009474180874260419
108,2016_1,2016,1,total_persistence_top10,0.00044980073498538677,0.00018637854553761198,0.00044863720551686773,7.60539981401083e-05,0.0003124006841248786,0.000441855743305136,0.0006135185684851783
109,2016_2,2016,2,total_persistence_top10,0.00038287505394734987,0.00016831890171077474,0.00042773352107592727,6.981163969116217e-05,0.00030902347477638174,0.00042220487372710106,0.0005810170557450847
110,2016_3,2016,3,total_persistence_top10,0.0004371011589588285,0.00020869826515072096,0.0004675124588029367,7.752564283430633e-05,0.00033022416026819867,0.00046186543573153115,0.0006303557589334524
111,2016_4,2016,4,total_persistence_top10,0.0003276772615776864,0.00021100329983143342,0.000486141607768909,8.572287675589673e-05,0.00033325159357621776,0.00048099475080935007,0.0006687145545425284
112,2016_5,2016,5,total_persistence_top10,0.00042072342579939386,0.00021488304517704117,0.0004810410102960969,8.217658409560457e-05,0.000341501879263836,0.0004753090404682421,0.0006708181504740141
113,2016_6,2016,6,total_persistence_top10,0.0005130016894420301,0.00030834758314841556,0.0005476723524943481,9.091926580430684e-05,0.00039043676276942133,0.0005389706455304446,0.0007408850183603184
114,2016_7,2016,7,total_persistence_top10,0.0005400402317759402,0.00026524405122715065,0.000540269174286826,9.426527305373451e-05,0.0003752464768992792,0.0005315002481890976,0.0007394600435124477
115,2016_8,2016,8,total_persistence_top10,0.0004631804110880074,0.0001988622750986163,0.0004851024067923694,8.332335624658485e-05,0.0003385524719942793,0.00048042482369134356,0.0006636608592244546
116,2016_9,2016,9,total_persistence_top10,0.0005447657707731381,0.0002118505612671817,0.0004929466897611018,8.023285807376046e-05,0.0003563232441209982,0.00048743301159419073,0.0006647787385162484
117,2016_10,2016,10,total_persistence_top10,0.00044490525254097207,0.00028670609720266087,0.0005251900055298753,8.82769852374782e-05,0.0003669141555792417,0.0005239075191698155,0.0007095876614354148
118,2016_11,2016,11,total_persistence_top10,0.00046967192408938234,0.0002277658015353924,0.0004653337907490115,7.161914817352925e-05,0.000342423139676175,0.0004622404261938767,0.0006099724684991063
119,2016_12,2016,12,total_persistence_top10,0.0005396444700329848,0.0002508874193963552,0.0005191420920285112,8.71797678632271e-05,0.0003655829233914943,0.0005146760573560767,0.0007009915894558366
120,2017_1,2017,1,total_persistence_top10,0.0005178706618405737,0.0005884076294125429,0.0008701865930912134,0.00014842880079570653,0.0006006946553978865,0.0008678687813887237,0.0011824409011976353
121,2017_2,2017,2,total_persistence_top10,0.0008243818370586717,0.00044957448454433207,0.0006752013270133337,0.0001132871960691019,0.0004718873946729952,0.0006708348301766598,0.0009064564826842741
122,2017_3,2017,3,total_persistence_top10,0.00047193937915293165,0.00022136560487845736,0.0005467095753833309,9.523793489443098e-05,0.00038075630353785425,0.0005372689651452062,0.0007532744428900077
123,2017_4,2017,4,total_persistence_top10,0.0005717693401249572,0.00041580733545415553,0.000649173668674976,0.00012497573648242243,0.0004416694744237155,0.0006363843927688375,0.0009211100063220182
124,2017_5,2017,5,total_persistence_top10,0.0004946221566160333,0.0002495336394153429,0.0005503773329944208,9.385309207458056e-05,0.00038900105254759506,0.0005409119974904852,0.0007536019413700904
125,2017_6,2017,6,total_persistence_top10,0.0005542017938882969,0.00036390471181372034,0.0006416052982536058,0.00010568097703717006,0.0004534179839874498,0.0006345385468880942,0.0008707202680437575
126,2017_7,2017,7,total_persistence_top10,0.0004995383968325461,0.00021099016586065102,0.0005025055073640759,8.920091521556608e-05,0.0003531331348875258,0.0004926096783485919,0.0007126781103880897
127,2017_8,2017,8,total_persistence_top10,0.00043957279002060763,0.0001606758839626263,0.0004515669637203701,7.845888217190863e-05,0.0003142504163083068,0.0004442764185664238,0.0006278969812672204
128,2017_9,2017,9,total_persistence_top10,0.000489849985166052,0.0002690567185758399,0.0005423763734416379,9.104451085881404e-05,0.00037996248459438374,0.0005388239074288432,0.0007414446398419812
129,2017_10,2017,10,total_persistence_top10,0.0005638265084049234,0.00018932518906587676,0.0004898198884570184,9.19039261295811e-05,0.0003421021660988213,0.0004788172725964366,0.0006921436261339354
130,2017_11,2017,11,total_persistence_top10,0.00048290920669309635,0.0002260622244661165,0.00046296994038267725,7.53437870840394e-05,0.00032107223755368364,0.00045756846216145146,0.0006131971631457333
131,2017_12,2017,12,total_persistence_top10,0.00045008828494145207,0.00014930386060913213,0.0004840928145692372,8.808242478544041e-05,0.000331347253543284,0.00047863390717000156,0.0006840560970307321
132,2018_1,2018,1,total_persistence_top10,0.0004026672619727942,0.00014036211125533158,0.0004557365965236265,8.390640689474197e-05,0.0003102040523978217,0.0004457625743816817,0.0006339240591345944
133,2018_2,2018,2,total_persistence_top10,0.00043922348331610305,0.00020717480947708326,0.0005053672613796865,8.810409572286984e-05,0.0003533677721333393,0.0005002938601472726,0.0006900833611051841
134,2018_3,2018,3,total_persistence_top10,0.0005936538694307066,0.00047807841443920827,0.0007237627665368105,0.0001318962727566827,0.00048016634720909846,0.0007167412744033658,0.0010048941838943783
135,2018_4,2018,4,total_persistence_top10,0.0004971261911587224,0.00018057581677537936,0.0004532775742333943,8.133534433738995e-05,0.00030908872467212423,0.0004475475431906819,0.0006233962265730985
136,2018_5,2018,5,total_persistence_top10,0.00036864299456067326,0.00018882379344190952,0.0004572339636879427,8.029594378418258e-05,0.0003216835072716737,0.000449420702701156,0.0006386069610530697
137,2018_6,2018,6,total_persistence_top10,0.0006687169426095622,0.0001825756324723501,0.00045801674236923347,8.497482205777059e-05,0.0003178749130189333,0.00045067994422581966,0.0006388762273939047
138,2018_7,2018,7,total_persistence_top10,0.0003985283997168259,0.0002076163826160089,0.00045988787653510543,7.650863204833376e-05,0.00032465446851347396,0.0004542789732059351,0.0006274493461102569
139,2018_8,2018,8,total_persistence_top10,0.0003500775402481639,0.00022394472948891934,0.0005146242544576873,8.916221684583037e-05,0.00035999930389765054,0.0005074124227925031,0.0007047816867812054
140,2018_9,2018,9,total_persistence_top10,0.0003899895412827665,0.00019494192070430364,0.0004415957845372744,7.2994387396169e-05,0.0003163832392716038,0.0004354110965415786,0.0005984348710813461
141,2018_10,2018,10,total_persistence_top10,0.0003558705268568018,0.00019285123605025978,0.00042540432953811245,7.448717864256738e-05,0.00029356919500885236,0.000419869374659685,0.0005902390706674172
142,2018_11,2018,11,total_persistence_top10,0.0004113348935029258,0.00023150555191739415,0.0004723519085817616,9.138957429732466e-05,0.0003104308948002379,0.0004654581244504421,0.0006634028972192262
143,2018_12,2018,12,total_persistence_top10,0.0004491731024873742,0.00022685337381061932,0.0004511938757395365,7.862916270280405e-05,0.0003183161639154083,0.0004451341617355014,0.0006153301214436602
144,2019_1,2019,1,total_persistence_top10,0.0005044811872423907,0.000228407063544967,0.000447926873013029,7.2323050715456e-05,0.00032581850273697853,0.0004398431172557811,0.0006098455587240806
145,2019_2,2019,2,total_persistence_top10,0.0004767139191628569,0.000175329188480544,0.0004340899908209713,7.629823598597086e-05,0.000302641005362816,0.00043090772738802493,0.0005952413544576477
146,2019_3,2019,3,total_persistence_top10,0.0005120361828716494,0.00021946611324093201,0.00046581402539685557,7.744659351680332e-05,0.00032882044519667354,0.00045823312314678915,0.0006346118570675855
147,2019_4,2019,4,total_persistence_top10,0.000546620327288681,0.0002909930807674494,0.0005389163058362655,9.939390486567737e-05,0.00036735016919118126,0.0005342244976498521,0.0007446023259256541
148,2019_5,2019,5,total_persistence_top10,0.0003887260043798601,0.00021398898134237392,0.00045413284239327465,7.725617097796218e-05,0.0003103479824037256,0.0004515253161145924,0.0006125147135961496
149,2019_6,2019,6,total_persistence_top10,0.0004742794523394003,0.000194608253516634,0.00045586068653864174,7.858281692877171e-05,0.0003211905523850662,0.00044857027315628017,0.0006230200273340717
150,2019_7,2019,7,total_persistence_top10,0.0004160888970813037,0.000190018775383502,0.0005173469114957737,8.977063445605413e-05,0.00036651976680038604,0.0005111879340639941,0.0007187537660224752
151,2019_8,2019,8,total_persistence_top10,0.0005261067461750129,0.00021225571354142883,0.0004515438098676036,7.51148802667371e-05,0.00032027831804338705,0.00044713172548846463,0.0006068854036939435
152,2019_9,2019,9,total_persistence_top10,0.0003606558567394786,0.00024001507219842036,0.0004915610604541877,8.464535410217408e-05,0.0003556828485344634,0.00048262102385812107,0.0006820314446127053
153,2019_10,2019,10,total_persistence_top10,0.00036234700621875685,0.0002144763105146581,0.0004483607099893079,7.091741955302824e-05,0.0003211821487284159,0.00044515302040626565,0.0005931572865934705
154,2019_11,2019,11,total_persistence_top10,0.0005656895464906069,0.0003129271624958213,0.000549523226953182,9.297832420297671e-05,0.00038190420404604045,0.000546375186489461,0.0007422051415485953
155,2019_12,2019,12,total_persistence_top10,0.0003926042208193103,0.00030605628390905856,0.0005696161710167003,0.00011270945425119785,0.00037545582239747576,0.000561512340155245,0.0008207151655761485
156,2020_1,2020,1,total_persistence_top10,0.0004523378958529211,0.00017469728946132226,0.00047233356806007453,8.727903870602373e-05,0.00032804898854398555,0.00046577816481487477,0.0006710126349245623
157,2020_2,2020,2,total_persistence_top10,0.0007465964931634926,0.00031223005271346053,0.0005405075094245835,0.00010429155028328198,0.0003665415912428779,0.0005300109560645871,0.0007655052489071531
158,2020_3,2020,3,total_persistence_top10,0.0004106445074856156,0.0003155068208502259,0.0005471553718127726,9.049999509727677e-05,0.0004041062923112352,0.0005354444998021627,0.0007394671248259536
159,2020_4,2020,4,total_persistence_top10,0.0005491012257558826,0.0002669768560927765,0.0005095785501440413,8.192694326804497e-05,0.0003686770120363934,0.0005028342992071143,0.0006927607650407354
160,2020_5,2020,5,total_persistence_top10,0.0007108323205153386,0.00038938934995360496,0.0006992246176022965,0.00011349198297426483,0.0005008185150462558,0.0006897533884637534,0.0009395189264607132
161,2020_6,2020,6,total_persistence_top10,0.0005224161826907724,0.000353425619430289,0.0006138301344896198,0.00010072866147333585,0.00044834768932109655,0.0006030192896392857,0.0008497426655557024
162,2020_7,2020,7,total_persistence_top10,0.0005358055985107079,0.0004106814828741035,0.0006254727056341679,0.00011145357323815211,0.0004392071365870257,0.0006160487161200978,0.0008777549635322718
163,2020_8,2020,8,total_persistence_top10,0.0005355364474205077,0.0003118371029089324,0.0005852438617619011,0.00010968574348079308,0.00039048747915267475,0.0005795674226191138,0.0008246762447027744
164,2020_9,2020,9,total_persistence_top10,0.0004675271843274554,0.00029435428078585256,0.0005015600281980077,7.250885126507715e-05,0.0003728465781625406,0.0004952309283005614,0.0006649790215077534
165,2020_10,2020,10,total_persistence_top10,0.0005381530464711824,0.0002691859131431013,0.000555225422906126,9.898488809318974e-05,0.00038588257204128185,0.0005456146159480487,0.0007818861280957283
166,2020_11,2020,11,total_persistence_top10,0.00043317385044913095,0.0004042942544133575,0.0006599304601170634,0.00012134625237159209,0.0004466623031929085,0.0006526104192679148,0.0009125486014963458
167,2020_12,2020,12,total_persistence_top10,0.0008638133719577699,0.0003191871969127256,0.0006165394597214006,0.00010318457575727204,0.00043009492984833977,0.0006096417975983313,0.000841520201638299
168,2021_1,2021,1,total_persistence_top10,0.0005263563837551263,0.00037979902268891954,0.0007093213330660274,0.00012477294176714416,0.0005005906956807574,0.0006979513057782142,0.0009827982843334043
169,2021_2,2021,2,total_persistence_top10,0.00043327331259519796,0.00024222187191435526,0.000497984565015934,8.731143611004322e-05,0.0003446586833059958,0.0004904186912735166,0.0006874332553418352
170,2021_3,2021,3,total_persistence_top10,0.0004714795836948441,0.0002892671268952982,0.0005873417176163549,9.614122770483251e-05,0.00042042659500345786,0.0005814524575827302,0.0007872163039676638
171,2021_4,2021,4,total_persistence_top10,0.00046908256492196934,0.0002866349531294873,0.0005512521518126313,9.08355734086108e-05,0.00038435855076194523,0.0005473088921693731,0.0007441428524826817
